id,name, text, timestap, username
5.81E+17,khalid rafiq,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income country to high middle income coun… http://ift.tt/1NfL7PY ,2015-03-25T14:10:48,khalidrafiq138
5.81E+17,khalidrafiq,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income country to high middle income country: Ahsan IqbalAaj Tv,2015-03-25T14:14:06,khalidrafiq101
5.81E+17,khan warriorz,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income country to high middle income country: Ahsan Iqbal  #6,2015-03-25T14:20:30,khanwarriorz
5.81E+17,khalidrafiq,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income country to high middle income… http://dlvr.it/96PSXL ,2015-03-25T14:25:07,khalidrafiq106
5.81E+17,Pakistan News,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income… http://goo.gl/fb/rhv43S  via @paknews,2015-03-25T14:25:21,paknews
5.81E+17,BreakingNewsPakistan,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income  ... http://www.breakingnewspak.com/cpec-pakistans-vision-2025-seeks-to-position-itself-from-a-lower-middle-income-country-to-high-middle-income-country-ahsan-iqbal/ … #Pakistanpic.twitter.com/RFlPhaPZlR,2015-03-25T14:36:02,BreakingNewPak
5.81E+17,BreakingNewsPakistan,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income  ... http://www.breakingnewspak.com/cpec-pakistans-vision-2025-seeks-to-position-itself-from-a-lower-middle-income-country-to-high-middle-income-country-ahsan-iqbal-2/ … #Pakistanpic.twitter.com/GZgrf1m7KM,2015-03-25T14:36:04,BreakingNewPak
5.81E+17,Seigneur,À la base j'suis partit en perm pour faire mes devoir (msk) puis cpec j'me suis transformé en père noel version milka,2015-03-25T17:55:25,ThierryNkoua
5.81E+17,IPS Islamabad,#IPS and #CICIR Discuss #Geostrategic Aspects of #China - #Pakistan #EconomicCorridor #CPEC http://shar.es/1fLCKJ  via @PakistanTribe,2015-03-25T19:00:17,Policy_Tweets
5.81E+17,DIF Zapopan,"Egresados del CPEC, como parte de la Red de Emprendedores Tzapotl, fueron invitados a participar en el evento ""Enterprise Forum México 2015""",2015-03-25T19:25:38,DIF_Zapopan
5.81E+17,DIF Zapopan,La participación de los egresados del CPEC en el Enterprise Forum México 2015 fue todo un éxito. pic.twitter.com/2LYrVtSvxh,2015-03-25T19:26:58,DIF_Zapopan
5.81E+17,frederic lefevre,Home News National CPEC-Pakistan's Vision 2025 seeks to ... - Associated Press of Pakistan http://bit.ly/1HGSilN ,2015-03-25T20:11:11,FredoMalin1976
5.81E+17,bre slater,I love being walking distance from the CPEC,2015-03-25T21:52:27,slater_breanna
