id,name, text, timestap, username
6.37656E+17,RaNaG,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the existing Motorways n... http://bit.ly/1It14yM ",2015-08-29T15:58:20,InOcEnT_PrInCe2
6.37656E+17,Innocent_princ7,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the existing Motorways n... http://bit.ly/1It14yM ",2015-08-29T15:58:21,InnocentPrinc7
6.37656E+17,innocentprince8,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the existing Motorways n... http://bit.ly/1It14yM ",2015-08-29T15:58:37,in0cent5
6.37658E+17,Sus Suidae,"EAT MORE BACON CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of... http://bit.ly/1It82nB  #rochdale #heywood",2015-08-29T16:06:39,SusSuidae
6.37659E+17,Pakistan News,"CPEC to benefit all provinces: PM http://dlvr.it/C0d8hL  | etribune, Opinion",2015-08-29T16:10:39,Pak_reuters
6.37659E+17,Naina Baloch .,"@s_ali_shafiq  You forget #CPEC ends in balochistan,dont ask childish question like this .Should i say how china in balochistan.",2015-08-29T16:13:23,NainaBaloch5
6.3766E+17,علی شفیق,"@NainaBaloch5 and most Baloch nationalists are against CPEC, so you should be thankful to him if you are a baloch",2015-08-29T16:14:50,S_Ali_Shafiq
6.37661E+17,ع م ر ا ن,@GenialMalik @MahwishZC Very balanced&thought provoking article. Impartial&incisive analysis on CPEC.I agree with all pros&cons mentioned.,2015-08-29T16:19:25,imran_nomi
6.37661E+17,Pakistan News,"CPEC to benefit all provinces: PM http://dlvr.it/C0dD3W  | etribune,LifeStyle",2015-08-29T16:20:09,Pak_reuters
6.37661E+17,Pakistan News,"CPEC to benefit all provinces: PM http://dlvr.it/C0dFqw  | etribune, Business",2015-08-29T16:20:10,Pak_reuters
6.37665E+17,News Media Live,Former US diplomat in Pakistan appreciates CPEC - http://www.newsmedialive.com/former-us-diplomat-in-pakistan-appreciates-cpec/ …pic.twitter.com/Z13AuoAyiV,2015-08-29T16:36:19,NewsMediaLive1
6.37665E+17,vikas kumar (Викас),"@shahzad40019853 cpec will colonise pak, since China invests the money now collect revenue latter, next gen pakis will be enslaved",2015-08-29T16:37:17,vikasF22
6.37668E+17,Suleman Hadi,@defencepk @re_ve_ng_er India has only one thorn the CPEC and let's complete that Inida will choke herself,2015-08-29T16:46:33,sulemanhadi
6.37676E+17,aSaintLostInWar ©™,"'#CPEC is a threat to #Balochistan's geography, the #Baloch oppose it': @DrAllahNizar to @BBCUrdu @Wiseguy70 http://bbc.in/1HMffCh ",2015-08-29T17:21:24,sandeepbaliga
6.37681E+17,Ali Raza,"Agar 3 months me CPEC na banae to mera naam Shahbaz Sharif Nhi- Showbaz Sharif
#NA122ElectionCampaign
#ComingSoon",2015-08-29T17:41:00,AliRazaTweets
6.37685E+17,Pacific Tycoon,CPEC Investment Will Encourage Pakistan's Economic Revival #Investments #Shipping http://pacifictycoon.com/blog/2015/08/18/cpec-investment-will-encourage-pakistans-economic-revival/ …pic.twitter.com/jOJPwHuZZX,2015-08-29T17:54:31,PacificTycoon
6.37686E+17,Hakomat.com,CPEC will elevate Pakistan’s importance in the region: Munter http://hakomat.com/cpec-will-elevate-pakistans-importance-in-the-region-munter/ …,2015-08-29T17:58:26,hakomat
6.37686E+17,مظفر علی,CPEC will elevate Pakistan’s importance in the region: Munter http://hakomat.com/cpec-will-elevate-pakistans-importance-in-the-region-munter/ …,2015-08-29T17:58:32,muzafarali
6.37693E+17,The Market Mogul,The OBOR project aims to connect China with 60 countries http://mktmgl.co/1LmueHf  #Trade #EconomicCorridor #CPEC pic.twitter.com/s56UISbYiy,2015-08-29T18:27:06,The_MarketMogul
6.37693E+17,Bharam Khan,"CPEC will elevate Pakistan’s importance in the region: Munter
http://goo.gl/4HMikn 
#geoaurjeenaydo #geopakistan",2015-08-29T18:28:22,bharamkhans
6.37702E+17,khalidrafiq,CPEC to benefit all provinces: PM - The Express Tribune http://dlvr.it/C0gtH9 ,2015-08-29T19:01:05,haseebrahi
6.37707E+17,Muhammad Habib Ullah,CPEC will elevate Pakistan's importance in the region: Munter http://dlvr.it/C0h43V ,2015-08-29T19:21:05,habib_v
6.37758E+17,Arif Ansar,CPEC to benefit all provinces: PM of Pakistan http://tribune.com.pk/story/947154/cpec-to-benefit-all-provinces-pm/ …,2015-08-29T22:46:20,ArifAnsar
6.37762E+17,Serena,@Black_Storks1 @defencepk China is not 'helping' PAK. CPEC is lifeline of China; shortest route for energy imports...Win win for both,2015-08-29T23:01:21,kserena31
6.37774E+17,AbdurRazzaqqq,"Why India wants war with Pak? Because it's the only way they can upset CPEC, an inevitable economic death for India #Phantom #Modi #Failure",2015-08-29T23:48:48,AbdurRazzaqqq_
